user_id,months_since_joined,num_service_plans,total_spent,total_data_usage,total_call_minutes,total_sms_used,num_support_tickets,avg_rating,churned
4103,44.15,2,369535.02,0.35,15,6,0.0,0.0,0
4104,20.28,3,399802.92,2.6,50,30,0.0,0.0,0
4105,42.24,3,336593.41000000003,16.38,84,83,0.0,0.0,0
4106,31.46,3,466814.32,15.67,36,28,1.0,0.0,0
4107,47.07,1,175354.97,3.29,5,0,2.0,2.5,0
4108,20.12,2,191831.16999999998,9.61,40,41,2.0,2.5,0
4109,60.68,3,319925.23,6.63,86,6,0.0,0.0,1
4110,38.13,3,456178.62,8.26,24,46,0.0,0.0,0
4111,42.44,1,52848.67,0.0,4,0,1.0,0.0,0
4112,43.13,2,325342.68,15.469999999999999,48,0,1.0,0.0,0
4113,9.76,1,51579.35,0.0,25,8,2.0,0.5,1
4114,6.64,3,435686.47000000003,0.0,2,44,2.0,2.0,1
4115,23.6,1,131155.16,6.01,6,0,1.0,3.0,0
4116,57.96,1,126662.75,0.0,48,17,1.0,0.0,1
4117,58.48,1,172710.63,0.0,3,10,0.0,0.0,1
4118,27.91,3,366231.43,0.0,38,5,0.0,0.0,1
4119,61.8,3,408316.87,5.68,64,21,2.0,2.5,0
4120,54.96,2,224743.34,0.0,0,48,2.0,1.0,0
4121,8.81,2,248304.57,3.23,44,45,2.0,2.5,0
4122,9.3,2,217618.47999999998,4.88,56,16,1.0,0.0,0
4123,46.12,2,330588.03,5.07,0,0,1.0,2.0,0
4124,63.05,3,397232.42,6.4,81,60,1.0,0.0,0
4125,44.71,3,526880.87,9.44,38,47,1.0,0.0,0
4126,12.59,1,52155.45,0.0,0,13,1.0,0.0,0
4127,28.07,1,180209.87,0.0,28,0,0.0,0.0,0
4128,1.18,3,406452.16000000003,0.0,42,54,0.0,0.0,0
4129,33.5,3,447727.12,4.79,83,76,1.0,3.0,0
4130,62.06,2,264254.23,4.7,73,22,2.0,1.5,0
4131,32.15,2,167279.02000000002,0.13,31,47,0.0,0.0,0
4132,28.57,3,418458.75,0.0,53,26,2.0,2.0,0
4133,50.49,2,217406.25,11.25,0,0,1.0,5.0,0
4134,50.46,1,197819.41,0.0,48,7,2.0,1.5,0
4135,59.34,2,210684.27000000002,0.0,42,92,1.0,0.0,0
4136,4.5,1,87583.12,5.31,50,16,0.0,0.0,0
4137,0.62,1,167621.48,0.0,0,1,2.0,2.5,0
4138,12.16,2,224444.16999999998,4.27,42,32,0.0,0.0,0
4139,12.33,3,318688.99,4.08,42,10,1.0,2.0,1
4140,49.7,3,305439.31,5.199999999999999,36,20,0.0,0.0,0
4141,18.77,3,370945.99,0.0,0,0,2.0,2.5,0
4142,43.06,1,79488.53,0.0,28,0,1.0,0.0,0
4143,60.59,1,136345.86,9.27,41,0,0.0,0.0,1
4144,31.92,1,103677.78,0.0,0,0,2.0,1.0,0
4145,42.08,1,63762.73,0.0,0,0,0.0,0.0,0
4146,7.03,2,374382.67,12.54,47,34,2.0,3.0,0
4147,48.52,3,387129.3,0.23,82,36,1.0,0.0,1
4148,10.88,1,101387.93,7.41,0,50,0.0,0.0,0
4149,36.52,1,125496.05,4.08,0,8,0.0,0.0,0
4150,9.57,1,93758.15,2.8,23,26,0.0,0.0,0
4151,53.48,1,192889.62,1.63,42,0,1.0,1.0,0
4152,37.67,1,114089.44,6.89,0,40,0.0,0.0,0
4153,29.91,2,131155.53,14.08,37,0,0.0,0.0,0
4154,60.78,2,246063.78,6.26,45,34,2.0,0.5,0
4155,59.01,3,454553.76,12.719999999999999,0,53,1.0,1.0,0
4156,37.15,3,464756.52,7.12,0,21,1.0,1.0,0
4157,2.79,1,126754.58,4.76,0,0,0.0,0.0,0
4158,54.11,2,260071.41999999998,0.0,73,3,0.0,0.0,0
4159,8.35,1,126394.88,3.0,0,37,0.0,0.0,0
4160,26.82,3,314249.66,9.79,43,83,1.0,0.0,0
4161,38.63,2,356249.15,2.94,12,0,1.0,0.0,1
4162,28.37,3,291048.07999999996,5.1,13,53,0.0,0.0,0
4163,8.71,2,226891.01,0.0,46,0,0.0,0.0,0
4164,13.25,1,129011.24,0.0,5,29,0.0,0.0,1
4165,40.93,2,261941.38,1.79,0,0,0.0,0.0,0
4166,41.09,1,111516.88,0.0,24,0,0.0,0.0,1
4167,60.36,3,382317.7,0.0,44,1,0.0,0.0,0
4168,1.08,2,305577.11,0.04,46,68,1.0,1.0,1
4169,43.43,3,255230.86,2.71,46,0,0.0,0.0,0
4170,34.58,2,323347.29,5.16,0,0,2.0,0.0,0
4171,59.11,3,459162.35,13.49,43,93,1.0,4.0,0
4172,1.87,1,125729.79,0.0,0,0,1.0,0.0,0
4173,30.41,1,58322.61,0.71,36,12,1.0,0.0,0
4174,40.43,3,360224.27999999997,6.35,22,17,0.0,0.0,0
4175,9.01,2,259541.34999999998,7.43,37,12,1.0,5.0,0
4176,15.19,3,395889.22,5.8,0,0,0.0,0.0,0
4177,23.37,2,284640.12,0.0,30,30,0.0,0.0,0
4178,13.54,2,139860.16,0.0,54,0,0.0,0.0,0
4179,22.29,2,123592.32,0.0,13,92,2.0,2.0,0
4180,48.95,2,269729.95,0.0,18,73,1.0,0.0,0
4181,16.47,2,175900.45,0.0,28,39,1.0,0.0,0
4182,29.91,3,470302.3,18.55,34,0,2.0,1.5,0
4183,28.4,3,375614.81,0.0,14,16,1.0,4.0,0
4184,46.94,3,397190.36,7.35,58,24,0.0,0.0,0
4185,9.53,3,299646.62,9.52,74,47,1.0,0.0,0
4186,57.59,2,181848.06,9.36,0,58,1.0,0.0,0
4187,53.81,1,195099.56,0.0,20,10,1.0,0.0,0
4188,9.11,3,392678.06,0.0,33,0,2.0,2.0,0
4189,55.29,3,390764.79000000004,9.24,123,0,2.0,0.0,0
4190,1.31,3,338578.99,0.0,40,83,1.0,4.0,0
4191,4.04,3,372678.83999999997,10.530000000000001,54,3,0.0,0.0,0
4192,8.38,2,171501.28999999998,3.48,0,34,0.0,0.0,1
4193,40.57,1,91438.42,0.0,0,16,1.0,0.0,0
4194,39.28,3,401705.66000000003,8.09,14,25,2.0,1.5,0
4195,8.91,2,142604.38999999998,6.15,14,81,2.0,4.0,0
4196,49.08,3,438143.4,6.46,0,0,0.0,0.0,0
4197,19.53,2,247035.97,0.0,0,19,2.0,1.0,0
4198,60.88,3,290235.24,7.82,63,0,1.0,0.0,0
4199,13.25,1,94509.54,4.35,12,15,1.0,0.0,0
4200,49.11,3,369911.51,7.5600000000000005,25,73,2.0,1.5,0
4201,22.32,2,331613.53,10.22,73,50,2.0,1.0,0
4202,44.74,1,52225.07,0.0,8,0,0.0,0.0,1
4203,39.58,2,119275.03,10.440000000000001,0,4,1.0,0.0,1
4204,19.3,2,237741.82,6.33,7,47,1.0,0.0,0
4205,48.39,1,150423.71,6.65,0,39,0.0,0.0,0
4206,43.1,1,170312.73,0.0,30,38,2.0,3.5,0
4207,63.84,1,155462.53,0.0,0,0,0.0,0.0,0
4208,17.95,2,332662.89,5.04,0,33,0.0,0.0,0
4209,17.39,1,138126.88,0.0,0,14,0.0,0.0,0
4210,31.26,3,402674.56999999995,5.64,16,20,1.0,1.0,0
4211,15.88,1,126932.91,4.21,37,0,0.0,0.0,1
4212,12.85,1,165162.61,7.12,34,0,2.0,2.0,0
4213,2.83,1,97874.97,4.76,40,0,2.0,1.0,0
4214,41.81,3,344218.54,17.55,0,62,0.0,0.0,0
4215,35.9,2,312787.22,11.9,24,54,0.0,0.0,0
4216,30.54,2,250125.02000000002,9.1,30,12,0.0,0.0,0
4217,39.58,1,98276.06,7.32,33,43,0.0,0.0,1
4218,42.34,1,104560.62,5.97,0,17,2.0,2.0,1
4219,20.74,3,436765.68,6.22,64,29,1.0,0.0,0
4220,46.88,3,256849.66,5.09,0,32,0.0,0.0,0
4221,39.05,1,107345.19,2.11,4,0,0.0,0.0,0
4222,52.04,2,238014.78,0.0,0,45,2.0,2.0,0
4223,20.68,1,137879.93,0.0,10,45,0.0,0.0,0
4224,13.77,3,381881.2,6.68,42,34,0.0,0.0,0
4225,28.07,2,130227.68000000001,4.43,18,54,0.0,0.0,0
4226,32.91,3,261093.72000000003,8.21,85,73,0.0,0.0,0
4227,58.28,3,262013.84,13.43,68,27,1.0,2.0,0
4228,26.86,2,165911.3,0.2,53,42,2.0,0.5,0
4229,55.82,3,397576.48,0.0,37,82,0.0,0.0,0
4230,61.7,2,183415.43,2.3,91,0,0.0,0.0,0
4231,46.75,1,105973.41,0.0,0,0,0.0,0.0,0
4232,38.33,1,69446.72,7.14,43,0,0.0,0.0,0
4233,7.1,3,382181.72,0.0,0,6,1.0,0.0,0
4234,8.94,2,321549.48,8.84,25,0,1.0,5.0,0
4235,6.41,2,143420.14,0.0,60,13,2.0,2.5,0
4236,26.53,1,119270.27,7.22,45,5,1.0,1.0,0
4237,16.27,2,320465.97,6.06,0,12,0.0,0.0,0
4238,36.52,1,122210.04,0.17,21,23,1.0,0.0,0
4239,50.3,2,317253.61,14.48,27,0,1.0,0.0,0
4240,46.68,2,182637.46000000002,0.0,28,0,0.0,0.0,0
4241,42.7,3,496270.38,0.96,0,7,2.0,2.0,1
4242,33.93,3,476514.43,12.98,27,65,1.0,0.0,1
4243,40.04,1,57784.91,4.05,0,0,0.0,0.0,0
4244,59.47,2,198653.52,9.33,11,30,0.0,0.0,0
4245,38.56,1,114456.97,0.0,0,0,1.0,0.0,0
4246,59.14,2,261433.58000000002,4.890000000000001,25,0,0.0,0.0,0
4247,32.87,3,328148.95999999996,8.68,29,63,1.0,5.0,0
4248,10.55,2,261279.53,8.43,47,87,2.0,4.0,0
4249,22.09,2,297733.77,4.88,48,0,0.0,0.0,1
4250,5.39,1,182431.47,4.71,0,4,2.0,2.5,0
4251,42.21,2,248842.43,0.0,0,29,0.0,0.0,0
4252,61.11,3,438357.32999999996,9.97,72,9,0.0,0.0,0
4253,23.31,2,228180.26,10.08,0,0,0.0,0.0,1
4254,30.18,3,390469.17,0.0,33,41,1.0,0.0,0
4255,2.99,2,222407.34,8.82,36,33,0.0,0.0,0
4256,35.31,3,340869.0,6.81,23,21,0.0,0.0,0
4257,32.25,3,268323.22,18.0,22,64,0.0,0.0,0
4258,51.71,1,176681.38,6.31,0,0,0.0,0.0,0
4259,12.52,3,480717.15,6.91,20,60,0.0,0.0,1
4260,6.64,2,260432.01,1.25,40,24,2.0,1.0,0
4261,8.42,2,303748.19,0.0,0,50,1.0,0.0,0
4262,58.05,2,348125.20999999996,10.34,0,0,0.0,0.0,0
4263,47.3,3,403224.64,4.29,45,0,0.0,0.0,0
4264,34.85,2,299354.83999999997,7.74,0,0,1.0,0.0,0
4265,0.16,2,168274.57,7.13,0,0,0.0,0.0,0
4266,30.9,3,363197.62,8.0,2,17,0.0,0.0,0
4267,58.45,3,405947.57999999996,14.89,67,25,0.0,0.0,1
4268,4.27,3,282764.65,12.39,35,104,0.0,0.0,0
4269,45.4,1,152468.63,0.0,0,0,0.0,0.0,1
4270,61.97,1,148990.0,0.0,0,0,0.0,0.0,0
4271,5.16,3,317861.06,3.13,39,23,2.0,2.0,0
4272,12.56,3,298013.73,0.0,71,0,1.0,0.0,0
4273,33.99,3,313794.59,0.0,10,84,0.0,0.0,1
4274,22.49,1,56176.85,8.59,0,24,0.0,0.0,0
4275,21.79,3,386586.7,7.77,62,0,1.0,2.0,0
4276,11.83,1,140402.86,0.41,43,0,2.0,2.5,0
4277,5.88,2,360531.87,8.49,21,11,1.0,0.0,0
4278,14.89,3,294916.25,4.08,22,27,1.0,0.0,0
4279,9.11,2,248783.55,10.96,0,82,0.0,0.0,0
4280,8.19,3,379544.07,4.33,39,8,0.0,0.0,0
4281,27.94,3,340142.47,14.309999999999999,25,47,0.0,0.0,0
4282,37.38,2,326418.48,7.17,68,7,2.0,1.0,0
4283,6.44,2,255071.35,0.89,41,17,2.0,3.5,0
4284,60.78,1,50294.79,0.0,0,40,2.0,3.5,0
4285,58.45,3,207745.58000000002,6.94,0,56,0.0,0.0,0
4286,45.76,2,346793.26,11.469999999999999,39,40,0.0,0.0,0
4287,10.72,3,333393.95,6.95,51,75,0.0,0.0,0
4288,57.43,1,116290.59,2.52,0,0,0.0,0.0,0
4289,14.0,3,477701.29,11.34,98,47,0.0,0.0,1
4290,0.43,1,177913.37,0.0,34,31,0.0,0.0,0
4291,33.23,1,167571.56,0.0,0,0,0.0,0.0,1
4292,14.4,3,383614.65,3.63,60,35,2.0,1.5,0
4293,30.67,2,256291.59,8.59,41,48,2.0,3.0,1
4294,64.17,3,398017.37,11.89,17,6,0.0,0.0,0
4295,41.26,3,182784.51,11.86,49,81,0.0,0.0,0
4296,63.94,3,436123.02,16.18,113,40,2.0,0.0,1
4297,61.74,2,343667.22,4.4,15,44,0.0,0.0,0
4298,15.29,3,405461.67000000004,14.7,56,40,1.0,0.0,1
4299,25.77,2,297625.9,4.8,39,20,0.0,0.0,0
4300,61.11,2,241156.78,9.190000000000001,15,37,2.0,2.5,0
4301,57.73,3,497794.31,9.34,86,43,2.0,0.0,0
4302,22.68,2,223010.34999999998,2.62,64,0,0.0,0.0,0
4303,5.03,1,95952.03,5.95,39,0,1.0,5.0,0
4304,45.73,1,94858.82,2.55,23,0,2.0,1.5,0
4305,10.59,1,81686.31,0.0,0,0,0.0,0.0,0
4306,32.84,1,159676.99,8.34,15,0,0.0,0.0,0
4307,24.65,3,390624.74,8.89,112,30,1.0,0.0,1
4308,32.22,3,318281.68,5.91,0,31,2.0,3.5,0
4309,17.69,2,216512.36,5.45,12,5,2.0,0.0,0
4310,0.53,1,169952.97,4.68,0,3,0.0,0.0,0
4311,40.76,2,215804.38,8.6,0,4,1.0,0.0,0
4312,4.67,3,281918.55,1.61,8,0,0.0,0.0,0
4313,28.67,1,123078.94,0.0,19,26,1.0,5.0,1
4314,58.38,2,310215.89,0.34,2,50,2.0,0.5,0
4315,34.81,3,283646.21,13.16,77,54,1.0,0.0,0
4316,33.1,3,375151.05,3.67,25,50,0.0,0.0,0
4317,44.21,2,281706.08999999997,5.99,27,49,1.0,4.0,0
4318,44.94,1,169117.54,0.0,0,47,0.0,0.0,0
4319,50.49,2,253492.59999999998,0.0,0,23,2.0,0.0,0
4320,64.07,3,311120.44,1.13,13,11,0.0,0.0,0
4321,40.17,1,93426.0,0.0,0,1,0.0,0.0,0
4322,45.99,2,175380.32,6.76,15,0,1.0,0.0,0
4323,16.44,2,172745.89,18.950000000000003,18,44,0.0,0.0,0
4324,35.57,3,346731.25,5.24,31,0,1.0,0.0,0
4325,60.42,1,154261.67,0.0,0,24,2.0,0.5,0
4326,64.2,2,261726.43,0.0,30,0,2.0,2.5,0
4327,61.44,1,176939.63,8.47,0,33,2.0,2.5,0
4328,1.58,3,430850.86,7.83,33,16,2.0,1.5,0
4329,63.91,1,136876.26,9.79,47,0,0.0,0.0,1
4330,46.61,3,312828.80000000005,12.43,68,81,2.0,2.5,0
4331,15.91,1,135788.71,5.03,0,33,1.0,1.0,0
4332,33.46,1,91407.48,0.0,6,8,1.0,0.0,0
4333,54.44,1,51610.82,0.0,0,46,1.0,0.0,0
4334,37.61,1,164830.06,0.0,0,5,1.0,0.0,0
4335,35.8,1,179833.56,4.19,0,0,2.0,0.0,1
4336,18.51,2,360486.86,2.79,29,0,2.0,1.5,0
4337,16.93,1,164131.0,8.37,11,20,1.0,0.0,0
4338,23.41,2,329934.06,6.52,28,0,2.0,2.0,0
4339,31.3,3,331299.86,11.94,44,23,1.0,3.0,0
4340,2.7,1,152721.61,7.33,0,26,2.0,0.0,0
4341,60.98,2,257087.24,3.42,44,0,0.0,0.0,0
4342,32.58,3,389971.75,8.38,31,0,2.0,3.0,0
4343,28.53,3,432130.25,5.6,30,49,1.0,0.0,1
4344,22.19,2,245283.02,15.18,14,38,2.0,0.0,0
4345,6.15,3,346004.63,1.18,9,17,1.0,0.0,0
4346,54.83,1,163115.63,2.14,30,14,0.0,0.0,0
4347,60.32,1,68861.34,3.71,0,4,2.0,3.0,0
4348,50.72,2,238707.13,3.78,0,17,0.0,0.0,0
4349,63.05,3,351402.23,9.76,97,0,2.0,3.0,0
4350,50.79,3,308634.2,1.41,0,3,2.0,3.0,0
4351,2.3,1,198526.75,0.0,0,35,0.0,0.0,0
4352,22.72,2,326022.57,0.0,50,43,0.0,0.0,0
4353,47.44,1,174228.39,0.0,42,0,1.0,0.0,0
4354,23.64,2,246610.82,3.27,31,37,0.0,0.0,0
4355,33.66,1,118892.77,0.0,0,0,0.0,0.0,0
4356,29.98,1,77477.65,8.01,0,17,1.0,1.0,1
4357,25.77,3,294985.3,0.0,57,50,0.0,0.0,1
4358,14.73,1,116592.38,8.5,31,0,1.0,5.0,0
4359,51.12,1,60311.16,0.0,12,47,2.0,3.0,0
4360,36.82,1,74637.77,0.0,48,46,2.0,1.5,0
4361,18.7,1,160642.56,0.0,0,0,0.0,0.0,0
4362,26.07,2,266784.08,8.67,0,7,2.0,0.0,0
4363,47.76,2,218739.58000000002,7.28,48,71,0.0,0.0,0
4364,63.81,2,207374.62,13.46,53,36,0.0,0.0,0
4365,49.7,2,230755.13999999998,0.19,15,0,2.0,0.0,1
4366,51.78,1,137666.89,0.0,0,41,2.0,1.0,0
4367,46.29,1,116239.1,0.0,10,0,0.0,0.0,0
4368,45.53,3,376281.43,11.799999999999999,42,17,0.0,0.0,0
4369,31.43,2,221137.82,0.0,31,15,0.0,0.0,0
4370,57.46,1,186071.17,0.0,0,13,0.0,0.0,0
4371,16.07,3,359799.23,16.979999999999997,4,0,2.0,0.5,0
4372,57.66,3,346406.17,14.46,12,3,2.0,0.5,1
4373,36.49,2,267881.19,1.23,78,15,0.0,0.0,0
4374,59.96,3,364141.94,11.16,2,22,2.0,1.0,0
4375,18.31,1,122931.35,0.0,30,0,1.0,2.0,0
4376,57.96,1,124458.87,0.88,0,0,0.0,0.0,1
4377,50.46,1,65502.92,9.0,0,23,0.0,0.0,0
4378,20.48,2,170380.30000000002,3.11,2,38,2.0,0.0,0
4379,26.27,1,155142.55,8.34,25,32,0.0,0.0,1
4380,39.25,2,250790.05,0.0,5,89,0.0,0.0,0
4381,34.62,2,264453.01,0.0,31,32,0.0,0.0,0
4382,55.79,2,252394.87,3.26,0,47,1.0,4.0,1
4383,20.05,1,150769.13,0.0,0,0,2.0,2.5,0
4384,25.61,1,154818.46,7.49,30,0,2.0,2.0,1
4385,26.53,2,280921.26,1.82,0,0,0.0,0.0,0
4386,4.11,2,286902.30000000005,18.41,1,0,2.0,0.5,0
4387,31.66,1,137444.81,0.0,0,20,1.0,2.0,0
4388,20.45,1,163145.54,0.0,2,22,0.0,0.0,0
4389,0.36,2,238659.40000000002,4.08,63,0,2.0,1.0,0
4390,62.33,1,156810.84,0.0,0,49,2.0,1.0,0
4391,20.02,3,325072.57999999996,4.529999999999999,33,39,1.0,4.0,0
4392,3.55,1,186368.51,0.0,0,27,0.0,0.0,0
4393,21.7,1,145508.28,0.0,0,17,2.0,0.0,0
4394,11.7,2,291253.98,5.19,47,30,1.0,5.0,0
4395,18.31,3,443752.32999999996,13.75,11,90,1.0,2.0,0
4396,58.19,1,192294.6,1.48,0,12,0.0,0.0,0
4397,18.74,3,431740.7,17.48,0,40,0.0,0.0,0
4398,45.69,3,281767.18,0.94,47,39,0.0,0.0,0
4399,41.75,1,109719.67,9.33,14,16,0.0,0.0,0
4400,64.46,2,250427.02000000002,6.28,94,42,2.0,0.5,0
4401,53.75,2,377396.74,9.55,56,37,0.0,0.0,0
4402,4.83,3,440745.36,7.6,24,46,0.0,0.0,0
4403,13.58,1,96661.1,8.4,16,0,2.0,2.0,0
4404,10.78,1,87576.88,0.0,0,9,2.0,1.5,0
4405,57.63,1,57314.32,0.0,0,0,2.0,0.0,0
4406,54.93,3,467590.93,14.41,38,24,0.0,0.0,0
4407,60.09,1,108681.19,0.0,0,6,2.0,4.5,0
4408,42.97,2,277040.08999999997,8.06,30,18,1.0,0.0,0
4409,4.44,1,170713.19,8.26,17,36,1.0,0.0,1
4410,9.37,1,64697.23,0.0,38,14,2.0,2.5,1
4411,26.36,3,337159.56,2.58,32,42,0.0,0.0,0
4412,55.33,1,122042.57,0.16,0,0,0.0,0.0,0
4413,40.43,2,258635.7,12.45,15,0,1.0,0.0,0
4414,56.31,3,278597.88,1.64,18,23,0.0,0.0,1
4415,39.74,3,383011.37,11.93,6,28,1.0,0.0,0
4416,32.22,3,329966.06,15.379999999999999,0,0,0.0,0.0,1
4417,56.8,3,411330.32,3.86,10,18,0.0,0.0,0
4418,53.02,3,284711.11,2.02,5,54,0.0,0.0,1
4419,37.41,3,334951.78,4.6,66,75,0.0,0.0,0
4420,58.42,1,129338.25,0.0,20,33,1.0,0.0,0
4421,4.17,2,237609.08000000002,0.0,92,29,0.0,0.0,0
4422,27.15,2,365822.43,5.29,13,23,0.0,0.0,0
4423,29.52,3,392808.94999999995,2.46,51,0,0.0,0.0,0
4424,34.32,2,243803.89999999997,15.47,0,88,0.0,0.0,0
4425,17.69,3,290015.91000000003,0.56,54,0,0.0,0.0,0
4426,11.18,1,137253.83,0.0,0,27,0.0,0.0,0
4427,60.75,2,249644.75999999998,0.03,44,23,0.0,0.0,0
4428,29.55,2,250456.32,12.43,11,16,0.0,0.0,1
4429,24.39,1,131741.59,1.41,40,25,1.0,5.0,0
4430,8.74,2,262355.08999999997,0.0,0,0,0.0,0.0,0
4431,52.01,1,129352.2,1.5,12,50,1.0,0.0,1
4432,30.8,1,75529.39,0.0,0,12,2.0,2.5,0
4433,13.87,3,340971.91000000003,12.54,71,23,0.0,0.0,1
4434,52.27,1,57232.79,1.19,26,38,2.0,0.0,0
4435,46.25,3,308948.76,0.0,63,47,0.0,0.0,0
4436,55.39,3,391170.38,7.29,13,0,0.0,0.0,0
4437,12.06,3,541581.6,3.63,8,20,0.0,0.0,0
4438,40.14,1,71322.51,8.14,9,34,2.0,0.0,0
4439,18.77,2,297773.83,4.16,26,43,0.0,0.0,0
4440,48.78,3,325212.45999999996,5.85,86,25,0.0,0.0,0
4441,30.05,1,135528.52,7.12,0,0,0.0,0.0,0
4442,32.35,3,378396.43,9.9,38,0,1.0,0.0,0
4443,2.07,3,236012.6,9.73,59,46,0.0,0.0,0
4444,34.45,2,141498.29,8.88,8,0,0.0,0.0,0
4445,6.25,1,144772.26,0.0,0,0,0.0,0.0,0
4446,31.23,2,286357.8,0.0,0,2,2.0,0.5,0
4447,36.69,3,433044.06999999995,15.009999999999998,68,51,1.0,0.0,1
4448,36.09,3,367720.6,16.6,52,82,1.0,3.0,0
4449,43.0,3,386513.35,20.15,58,6,0.0,0.0,0
4450,58.94,1,120765.78,1.13,36,28,0.0,0.0,1
4451,22.06,3,287638.76,6.37,23,58,0.0,0.0,0
4452,49.67,3,412410.85,16.35,23,70,0.0,0.0,1
4453,10.68,1,179768.09,1.35,0,0,2.0,0.5,0
4454,59.8,2,319348.70999999996,0.0,45,37,1.0,2.0,0
4455,61.64,3,401363.30000000005,12.23,70,81,0.0,0.0,0
4456,6.9,1,80004.06,0.0,23,0,1.0,4.0,0
4457,13.31,3,366589.04000000004,7.38,64,51,2.0,0.0,0
4458,6.64,1,148402.07,4.57,23,0,0.0,0.0,0
4459,39.15,3,488382.73000000004,3.88,67,64,2.0,0.0,0
4460,5.26,2,246608.58000000002,0.36,22,21,0.0,0.0,0
4461,41.19,1,141037.09,0.0,27,0,0.0,0.0,1
4462,37.71,2,241749.59,7.22,5,3,0.0,0.0,0
4463,60.09,3,413760.05,25.53,36,11,0.0,0.0,0
4464,35.14,3,499742.99,14.61,18,7,2.0,2.0,0
4465,47.73,1,195663.61,0.0,0,39,1.0,0.0,0
4466,52.79,1,99656.91,0.0,8,0,1.0,2.0,0
4467,6.87,1,150692.24,0.0,18,45,0.0,0.0,0
4468,25.84,3,475343.77,10.34,24,24,2.0,3.5,0
4469,21.66,1,194693.71,0.01,44,38,0.0,0.0,0
4470,43.33,1,94671.81,0.0,44,0,1.0,3.0,0
4471,2.73,2,379358.01,0.0,47,16,0.0,0.0,0
4472,18.18,3,473943.07999999996,4.96,31,47,2.0,2.0,0
4473,60.26,2,200973.28000000003,0.0,28,15,0.0,0.0,0
4474,0.89,3,425586.79000000004,3.07,31,19,0.0,0.0,0
4475,50.79,3,291541.18,5.35,15,34,0.0,0.0,0
4476,32.74,1,174980.89,9.93,46,35,0.0,0.0,1
4477,63.64,1,62844.95,0.0,0,0,0.0,0.0,0
4478,60.78,1,115998.17,3.15,42,2,0.0,0.0,0
4479,1.28,1,78247.4,0.0,7,0,0.0,0.0,0
4480,9.37,3,327263.72,14.18,2,74,2.0,2.5,0
4481,14.1,1,74817.0,1.34,20,0,1.0,0.0,0
4482,27.09,1,176588.62,4.16,47,21,0.0,0.0,0
4483,24.98,1,147618.05,0.0,35,40,2.0,1.5,0
4484,48.22,1,102612.19,0.0,0,0,0.0,0.0,0
4485,19.79,1,163307.4,8.45,0,0,1.0,3.0,1
4486,40.43,2,331327.42000000004,2.36,34,44,2.0,0.5,0
4487,1.12,3,350457.96,3.65,49,27,0.0,0.0,0
4488,54.37,2,295790.63,8.16,29,64,0.0,0.0,0
4489,7.96,3,242368.14,0.62,67,18,2.0,3.5,1
4490,33.3,1,167619.34,0.0,31,0,2.0,0.0,1
4491,26.13,3,402805.07999999996,18.79,27,31,0.0,0.0,0
4492,55.98,2,277446.69,0.0,17,0,0.0,0.0,1
4493,30.77,2,139825.49,10.129999999999999,0,0,0.0,0.0,0
4494,30.31,3,477152.53,2.21,46,17,0.0,0.0,1
4495,37.87,3,282397.92000000004,1.8699999999999999,24,85,0.0,0.0,0
4496,37.21,3,346972.0,0.0,66,65,1.0,3.0,0
4497,6.05,3,326974.08,9.11,0,3,1.0,4.0,1
4498,9.27,2,341947.7,0.0,7,44,0.0,0.0,0
4499,53.12,2,287778.73,0.0,47,41,2.0,3.0,0
4500,28.01,1,113606.96,0.0,13,8,1.0,5.0,0
4501,41.03,3,337580.01,0.0,47,0,2.0,0.0,0
4502,42.93,2,185466.18,5.47,11,1,2.0,2.0,0
4503,57.69,2,378364.18,2.35,52,47,0.0,0.0,0
4504,20.28,1,135761.8,0.0,0,22,0.0,0.0,0
4505,29.16,3,333768.26,0.55,26,43,1.0,3.0,0
4506,2.17,1,63379.79,0.0,0,0,0.0,0.0,0
4507,52.2,2,172123.66999999998,0.0,46,35,0.0,0.0,0
4508,12.82,2,245133.4,0.0,0,55,2.0,4.0,0
4509,54.96,3,473975.49,6.75,0,65,0.0,0.0,0
4510,54.87,3,355033.30000000005,10.86,44,49,1.0,4.0,0
4511,52.66,1,60062.38,1.72,0,0,0.0,0.0,0
4512,15.29,1,191737.4,7.16,44,35,0.0,0.0,0
4513,40.01,2,353061.9,6.63,40,49,0.0,0.0,0
4514,22.42,1,77875.31,0.0,23,50,2.0,0.0,1
4515,3.81,1,101053.28,3.1,0,0,2.0,4.5,0
4516,14.3,1,168150.68,0.0,0,40,0.0,0.0,0
4517,52.7,1,60766.49,9.77,34,0,0.0,0.0,1
4518,51.91,1,81136.74,3.88,0,0,0.0,0.0,0
4519,17.19,3,224164.44,8.8,12,26,0.0,0.0,0
4520,23.77,1,99067.82,0.0,35,0,1.0,0.0,0
4521,12.36,1,194727.77,2.82,11,0,0.0,0.0,0
4522,47.67,1,122969.81,0.0,33,0,1.0,4.0,1
4523,50.53,2,290225.15,7.02,76,45,1.0,2.0,0
4524,14.27,2,221473.36000000002,0.0,7,41,0.0,0.0,1
4525,44.48,2,267464.98,0.0,12,0,0.0,0.0,0
4526,20.91,3,403339.0,19.37,82,42,2.0,2.5,1
4527,23.27,2,218690.79,6.48,57,35,0.0,0.0,0
4528,34.65,1,66207.21,0.0,0,0,0.0,0.0,0
4529,32.35,3,447844.06,6.69,20,62,0.0,0.0,0
